,Normal_Samples,Exponential_Samples,Bimodal_Samples
38184,47.44,9.12,23.77
38185,61.6,30.96,26.41
38186,59.07,7.11,23.75
38187,39.78,7.22,100.91
38188,43.71,19.8,33.35
38189,47.32,5.45,24.09
38190,68.04,36.45,38.88
38191,45.65,11.09,25.79
38192,45.39,6.79,26.61
38193,45.58,12.17,46.94
38194,35.59,9.35,32.94
38195,53.76,12.75,24.99
38196,51.63,17.15,37.43
38197,51.71,3.47,30.23
38198,32.49,7.49,31.4
38199,61.4,12.44,33.7
38200,60.84,15.87,30.79
38201,40.95,6.43,34.88
38202,49.3,6.96,29.44
38203,43.88,24.01,24.69
38204,36.95,2.11,28.87
38205,40.32,10.87,15.09
38206,46.36,23.9,37.49
38207,37.05,2.05,29.66
38208,30.51,7.48,27.19
38209,49.75,3.15,82.43
38210,59.08,1.24,37.2
38211,28.67,7.2,94.07
38212,59.96,8.55,87.26
38213,61.26,22.86,25.63
38214,46.18,11.65,24.83
38215,45.33,1.98,29.97
38216,54.03,8.81,33.5
38217,58.84,6.6,26.32
38218,58.19,9.43,33.08
38219,50.22,1.48,14.57
38220,58.71,23.36,28.87
38221,64.51,24.33,24.3
38222,60.15,7.64,19.87
38223,47.1,6.12,17.9
38224,51.29,5.43,38.66
38225,44.26,3.58,28.02
38226,59.65,11.18,45.87
38227,54.44,1.78,41.61
38228,57.62,4.19,23.86
38229,46.7,12.82,26.85
38230,61.02,2.92,34.16
38231,61.28,6.58,21.16
38232,52.75,3.43,31.1
38233,57.54,1.46,97.18
38234,44.56,8.41,37.89
38235,63.34,7.15,24.66
38236,63.4,3.22,37.15
38237,45.08,16.87,21.67
38238,47.82,8.86,28.89
38239,55.31,17.05,49.61
38240,64.98,3.54,31.73
38241,44.13,12.62,28.1
38242,44.91,12.82,39.72
38243,51.61,5.02,31.96
38244,43.82,2.05,27.73
38245,48.29,5.76,24.62
38246,46.43,1.43,21.3
38247,40.52,60.41,114.71
38248,43.41,2.71,31.48
38249,52.38,13.1,15.6
38250,54.47,10.58,39.41
38251,55.57,29.61,30.36
38252,64.08,1.04,27.84
38253,37.03,1.71,19.1
38254,73.77,35.41,33.88
38255,42.69,6.79,11.69
38256,44.53,9.06,33.93
38257,56.92,7.97,11.46
38258,35.78,3.24,26.7
38259,45.23,11.05,26.9
38260,36.48,23.39,35.0
38261,46.97,2.98,39.34
38262,48.4,39.78,105.78
38263,48.83,27.96,31.75
38264,64.14,16.05,23.84
38265,61.99,11.71,30.23
38266,48.63,1.68,17.85
38267,58.35,10.79,47.23
38268,61.01,8.9,24.68
38269,63.27,28.4,23.21
38270,41.96,8.4,21.04
38271,46.55,19.0,34.66
38272,53.94,4.01,28.69
38273,43.24,3.9,32.71
38274,49.9,53.97,18.78
38275,42.07,11.99,25.29
38276,48.56,7.04,35.74
38277,51.19,9.55,31.69
38278,46.62,4.25,20.4
38279,37.56,4.77,100.51
38280,28.79,1.14,36.41
38281,45.17,6.57,38.2
38282,54.67,17.67,31.9
38283,44.28,3.91,21.78
38284,44.59,2.53,24.7
38285,49.72,63.28,23.33
38286,24.47,17.42,23.21
38287,49.53,3.88,26.99
38288,62.42,7.64,25.32
38289,60.96,1.81,32.1
38290,59.33,8.78,28.24
38291,37.85,1.07,22.58
38292,48.67,36.41,35.82
38293,47.16,1.95,35.96
38294,50.69,3.07,21.98
38295,46.37,1.54,37.55
38296,58.46,7.96,39.33
38297,40.41,6.63,25.37
38298,64.75,4.09,35.96
38299,50.72,36.8,19.21
38300,63.27,3.7,25.73
38301,59.37,3.35,26.58
38302,55.4,1.65,13.47
38303,37.0,3.92,108.79
38304,46.86,4.56,36.58
38305,46.2,6.48,31.89
38306,51.9,5.23,20.11
38307,65.05,4.38,26.59
38308,46.95,2.52,33.08
38309,37.47,2.55,32.21
38310,67.28,1.93,27.44
38311,41.84,1.6,52.39
38312,55.68,18.4,24.88
38313,50.88,2.54,99.71
38314,51.05,8.17,38.71
38315,44.3,9.37,26.73
38316,58.99,2.42,98.75
38317,42.57,3.86,41.11
38318,54.38,6.73,39.05
38319,62.99,5.3,26.43
38320,31.19,3.65,25.75
38321,50.01,2.06,28.7
38322,44.07,2.77,30.16
38323,57.31,2.43,98.37
38324,37.14,3.46,43.15
38325,48.13,1.92,25.83
38326,70.11,9.19,15.68
38327,49.8,10.72,26.46
38328,35.11,6.84,51.38
38329,51.38,18.27,84.22
38330,40.62,13.49,98.19
38331,50.21,8.74,32.7
38332,47.65,11.91,16.45
38333,40.94,5.24,23.24
38334,47.71,6.85,38.15
38335,44.7,13.84,33.21
38336,47.04,24.57,27.48
38337,31.9,8.52,29.61
38338,35.62,1.79,30.86
38339,57.56,26.94,33.29
38340,35.77,8.12,49.17
38341,54.01,5.81,33.8
38342,52.94,9.11,35.6
38343,50.72,2.89,87.26
38344,34.15,3.81,38.93
38345,44.33,11.32,23.3
38346,48.32,8.42,34.75
38347,51.13,17.95,28.9
38348,37.1,5.78,20.67
38349,50.03,40.97,87.69
38350,71.1,1.89,31.64
38351,60.12,30.91,39.77
38352,36.96,31.5,37.05
38353,43.44,2.15,16.63
38354,45.7,1.62,37.9
38355,71.19,51.36,17.7
38356,42.3,14.6,31.81
38357,54.71,1.44,27.49
38358,40.21,11.18,33.79
38359,57.75,9.3,26.07
38360,65.72,6.09,32.99
38361,56.84,24.87,92.25
38362,52.74,8.87,14.84
38363,57.68,14.35,44.31
38364,62.12,9.83,24.12
38365,53.69,18.28,29.65
38366,51.91,3.12,22.14
38367,46.05,7.61,26.07
38368,46.25,7.0,35.55
38369,52.2,4.89,29.04
38370,51.65,9.4,36.24
38371,51.0,1.62,18.64
38372,39.3,46.74,30.83
38373,53.11,4.52,24.84
38374,46.26,3.4,21.92
38375,40.08,1.89,19.42
38376,50.24,17.01,31.19
38377,54.0,9.99,37.43
38378,54.88,16.4,24.01
38379,35.18,39.91,45.07
38380,27.49,8.23,20.02
38381,41.8,5.43,31.71
38382,54.11,9.22,32.6
38383,42.61,34.69,14.59
38384,61.6,5.68,35.97
38385,55.64,22.1,42.4
38386,71.37,4.6,28.95
38387,47.47,6.72,28.62
38388,35.26,9.36,43.54
38389,39.69,21.57,38.42
38390,54.16,10.61,113.0
38391,47.06,2.0,9.51
38392,40.06,4.62,94.15
38393,29.23,13.51,29.4
38394,49.28,7.88,30.15
38395,58.15,7.0,35.31
38396,54.74,20.07,46.12
38397,64.44,7.79,33.49
38398,57.43,16.84,29.64
38399,56.96,2.1,39.93
38400,49.06,18.86,11.39
38401,35.57,2.41,30.27
38402,37.21,21.78,24.23
38403,43.74,13.37,12.62
38404,54.21,32.05,36.47
38405,53.21,2.2,90.79
38406,42.55,6.29,20.54
38407,58.19,2.87,22.2
38408,62.52,33.0,11.76
38409,49.5,10.36,36.04
38410,42.14,4.28,28.95
38411,57.93,10.9,43.71
38412,31.9,15.24,30.58
38413,61.43,4.17,35.34
38414,67.05,1.89,36.15
38415,51.98,4.57,103.67
38416,58.59,27.61,91.76
38417,45.23,18.41,23.64
38418,34.96,3.83,41.84
38419,56.56,5.55,17.3
38420,68.0,3.3,106.01
38421,61.56,3.35,27.12
38422,38.0,5.84,52.57
38423,36.39,8.17,27.95
38424,44.93,24.27,25.56
38425,48.8,14.61,29.72
38426,38.35,30.16,100.35
38427,46.11,2.65,22.08
38428,57.72,15.8,27.72
38429,52.53,4.16,36.84
38430,49.65,21.37,38.22
38431,40.91,28.54,13.01
38432,44.66,17.18,33.9
38433,60.57,1.03,40.8
38434,59.34,9.03,22.22
38435,36.85,18.1,35.99
38436,46.78,7.16,33.97
38437,60.86,5.67,31.08
38438,39.52,5.18,25.44
38439,61.95,2.22,21.32
38440,32.25,2.08,31.54
38441,50.74,1.36,26.73
38442,55.07,9.16,17.15
38443,46.23,5.39,25.89
38444,35.6,3.26,23.66
38445,42.61,27.86,33.02
38446,60.78,1.32,27.11
38447,49.08,1.1,22.93
38448,40.97,14.35,50.59
38449,45.94,2.64,33.27
38450,36.35,17.6,23.54
38451,32.02,2.77,25.06
38452,44.41,12.91,90.71
38453,50.97,39.85,32.78
38454,47.81,31.43,27.97
38455,56.08,4.59,30.61
38456,52.82,2.56,36.35
38457,57.61,7.16,39.57
38458,50.18,3.83,30.06
38459,40.96,10.41,23.85
38460,45.6,5.51,14.09
38461,47.51,1.44,25.71
38462,44.99,23.43,27.78
38463,28.63,6.82,34.96
38464,61.29,2.46,23.87
38465,46.39,9.16,94.61
38466,72.87,14.4,26.69
38467,43.04,7.2,30.24
38468,44.93,9.97,43.94
38469,35.02,2.13,27.52
38470,53.51,15.48,26.38
38471,53.53,3.99,25.06
38472,44.73,23.2,32.17
38473,42.54,8.07,29.84
38474,45.43,29.64,41.6
38475,51.84,7.74,108.81
38476,55.37,2.5,29.87
38477,65.14,2.25,30.18
38478,51.39,5.95,33.17
38479,51.2,5.97,28.62
38480,51.15,3.13,21.79
38481,39.28,13.9,35.97
38482,52.56,12.09,37.33
38483,52.43,23.08,38.52
38484,45.22,17.62,105.07
38485,57.86,5.9,37.89
38486,39.49,19.56,35.96
38487,43.21,1.88,35.48
38488,59.01,1.06,21.6
38489,49.67,16.6,34.71
38490,48.03,4.36,37.46
38491,51.98,28.47,33.72
38492,43.63,21.07,37.15
38493,71.47,6.16,39.64
38494,61.87,2.49,16.89
38495,41.55,11.6,38.53
38496,54.45,9.33,21.33
38497,46.6,1.88,29.65
38498,37.77,6.81,27.11
38499,50.34,4.84,21.5
38500,51.56,1.41,36.75
38501,49.79,1.71,31.61
38502,49.14,10.06,35.73
38503,67.61,2.16,23.58
38504,58.33,4.32,97.69
38505,59.68,13.98,20.31
38506,50.59,2.12,28.5
38507,35.99,2.34,36.68
38508,46.22,8.29,20.68
38509,35.04,10.02,31.36
38510,48.39,9.7,35.64
38511,38.97,2.6,23.98
38512,66.05,17.9,96.03
38513,51.82,4.52,51.21
38514,50.93,1.17,19.12
38515,50.78,19.02,24.25
38516,56.44,24.64,36.14
38517,55.65,7.66,42.36
38518,57.04,3.33,24.62
38519,47.79,3.23,37.89
38520,37.6,25.54,26.42
38521,53.95,2.71,35.25
38522,46.04,23.66,35.1
38523,35.46,13.06,24.78
38524,62.91,34.02,26.34
38525,50.13,5.03,26.87
38526,55.05,16.53,36.0
38527,48.43,2.56,46.71
38528,48.21,23.56,38.11
38529,52.27,2.9,102.73
38530,37.88,5.28,27.71
38531,43.05,3.12,31.93
38532,66.72,3.04,38.31
38533,47.08,14.61,18.13
38534,41.44,8.11,45.62
38535,48.83,6.04,26.46
38536,41.74,1.9,16.45
38537,39.47,2.99,21.14
38538,65.2,8.4,46.42
38539,40.01,18.02,34.78
38540,49.98,2.13,29.32
38541,57.47,20.02,39.01
38542,31.73,4.96,28.61
38543,54.1,3.64,22.57
38544,41.55,35.87,110.55
38545,55.96,17.0,105.11
38546,59.44,1.57,31.78
38547,61.56,5.75,22.3
38548,52.11,13.78,24.73
38549,45.69,9.83,25.62
38550,38.58,1.07,33.42
38551,41.72,11.35,27.6
38552,50.57,1.52,25.82
38553,44.94,7.76,107.47
38554,71.94,4.2,27.74
38555,55.96,2.44,37.44
38556,67.43,33.62,30.96
38557,36.4,4.19,31.84
38558,59.46,2.77,32.86
38559,49.4,8.33,25.26
38560,69.88,4.67,29.82
38561,61.17,3.12,30.14
38562,68.64,3.15,19.85
38563,56.22,14.21,36.74
38564,53.44,4.29,30.04
38565,51.4,20.08,34.5
38566,43.21,14.99,38.48
38567,81.6,5.6,27.47
38568,54.16,2.4,31.58
38569,66.47,2.79,33.06
38570,74.16,4.21,34.75
38571,68.32,16.9,33.21
38572,49.78,18.12,26.62
38573,41.18,14.99,41.64
38574,60.1,11.07,18.71
38575,62.47,13.3,24.68
38576,47.68,7.48,25.77
38577,60.6,11.47,34.07
38578,62.69,1.46,29.79
38579,52.3,28.8,29.66
38580,56.75,16.65,39.14
38581,43.21,4.15,90.59
38582,50.55,12.71,34.55
38583,60.71,7.57,23.68
38584,30.11,4.07,24.65
38585,39.97,9.57,23.84
38586,39.26,1.49,106.79
38587,44.54,2.14,27.13
38588,60.82,4.54,20.51
38589,48.53,5.07,100.78
38590,56.97,11.82,38.57
38591,65.88,5.24,30.43
38592,63.41,11.15,9.54
38593,41.54,4.52,36.51
38594,52.11,5.35,24.41
38595,42.5,16.78,51.76
38596,56.09,37.04,33.41
38597,52.11,25.62,27.54
38598,49.45,7.1,30.78
38599,62.91,14.2,30.32
38600,63.53,8.9,27.13
38601,53.08,16.84,33.5
38602,51.84,2.01,14.0
38603,44.84,16.03,42.67
38604,44.11,1.52,43.6
38605,49.48,6.61,17.26
38606,49.59,3.79,27.48
38607,54.82,15.62,93.69
38608,46.49,3.82,36.08
38609,53.38,5.07,30.19
38610,46.02,38.1,37.49
38611,48.15,17.23,33.01
38612,58.85,10.94,33.33
38613,55.91,11.44,98.42
38614,46.66,5.54,41.64
38615,61.92,6.34,14.75
38616,50.73,12.74,30.36
38617,52.44,13.03,27.97
38618,44.4,2.12,2.7
38619,32.73,5.96,91.51
38620,57.28,12.83,25.22
38621,45.33,3.66,21.61
38622,49.48,14.72,105.31
38623,49.2,2.0,116.28
38624,56.56,2.81,22.05
38625,43.75,10.37,18.79
38626,49.31,4.72,37.27
38627,47.65,34.03,30.87
38628,39.63,25.11,37.53
38629,35.04,15.94,15.51
38630,65.73,1.02,26.87
38631,45.79,6.25,34.88
38632,36.35,3.93,36.84
38633,39.31,5.29,96.13
38634,47.91,7.89,28.98
38635,53.12,11.75,23.89
38636,49.41,11.52,20.26
38637,62.37,22.35,41.38
38638,44.72,13.2,22.68
38639,59.15,16.58,26.32
38640,56.26,3.22,21.41
38641,38.41,6.94,34.03
38642,60.38,15.53,27.28
38643,41.86,1.43,42.66
38644,49.45,9.85,27.32
38645,62.98,35.05,28.9
38646,45.81,16.08,38.66
38647,55.08,1.4,34.83
38648,42.13,10.94,39.65
38649,53.61,1.5,36.55
38650,32.0,16.75,113.74
38651,48.85,11.71,36.15
38652,57.0,1.9,28.75
38653,57.6,22.48,22.15
38654,52.06,2.29,32.83
38655,62.99,4.07,26.52
38656,56.26,1.2,98.61
38657,58.88,3.0,13.56
38658,61.45,27.09,37.01
38659,45.06,3.1,23.58
38660,63.3,19.98,46.36
38661,55.93,13.39,29.17
38662,62.82,1.79,22.02
38663,24.39,3.26,26.94
38664,48.6,25.09,9.72
38665,54.18,24.5,30.1
38666,70.76,10.29,21.89
38667,66.73,22.27,25.92
38668,60.3,24.75,93.76
38669,37.15,5.73,31.45
38670,50.62,4.79,33.86
38671,43.68,8.51,32.98
38672,60.77,14.08,29.71
38673,44.2,1.5,34.35
38674,46.45,7.45,21.38
38675,52.5,4.91,37.72
38676,41.61,9.72,33.43
38677,49.19,19.33,26.64
38678,46.01,32.28,37.05
38679,49.05,1.89,21.93
38680,51.57,8.67,35.14
38681,38.51,5.3,31.62
38682,41.35,8.95,49.78
38683,55.81,4.72,109.76
38684,32.08,9.39,39.42
38685,43.26,8.71,23.13
38686,42.31,1.17,49.42
38687,60.7,16.21,46.93
38688,64.62,7.42,39.19
38689,39.3,1.98,18.2
38690,67.9,26.01,8.79
38691,67.91,5.51,29.66
38692,44.84,2.96,32.54
38693,55.91,7.08,19.64
38694,51.66,2.86,133.14
38695,60.25,1.6,24.95
38696,45.4,1.67,28.23
38697,52.36,6.65,18.59
38698,44.13,2.15,37.67
38699,49.38,9.38,32.05
38700,47.61,2.28,42.57
38701,62.82,5.22,18.23
38702,64.1,3.34,42.53
38703,66.04,4.25,22.87
38704,52.64,3.49,18.77
38705,62.71,20.85,31.0
38706,82.1,4.5,27.46
38707,46.04,3.32,18.66
38708,40.97,13.75,26.16
38709,44.17,13.01,21.48
38710,47.54,4.75,28.54
38711,51.13,35.18,33.5
38712,50.82,9.79,18.73
38713,43.94,47.32,44.1
38714,56.5,17.57,112.07
38715,43.94,23.72,22.06
38716,49.28,8.52,28.37
38717,55.3,5.68,41.28
38718,28.37,24.98,25.8
38719,36.45,7.94,37.63
38720,67.1,4.1,36.8
38721,50.71,3.61,23.77
38722,63.5,22.83,16.21
38723,61.77,11.4,33.77
38724,45.41,3.5,21.99
38725,62.73,12.91,41.52
38726,52.38,7.51,28.8
38727,58.16,2.27,35.1
38728,41.22,13.86,20.12
38729,38.05,11.43,117.07
38730,48.15,41.59,32.75
38731,65.19,7.68,98.41
38732,40.5,6.07,18.66
38733,47.36,2.75,22.43
38734,64.16,13.82,37.47
38735,56.66,2.01,34.77
38736,76.26,25.24,95.76
38737,49.42,1.03,21.81
38738,52.52,2.22,28.39
38739,40.3,11.44,34.88
38740,43.8,1.67,21.18
38741,61.81,5.87,34.91
38742,52.93,21.46,21.2
38743,65.36,2.48,36.55
38744,55.0,1.8,37.08
38745,43.15,1.48,44.95
38746,38.59,2.51,22.22
38747,53.89,7.92,32.99
38748,62.27,6.56,29.23
38749,50.58,15.15,25.38
38750,53.79,4.46,32.45
38751,43.76,5.9,92.35
38752,55.23,24.31,8.05
38753,53.99,4.29,21.53
38754,67.4,8.06,29.38
38755,43.05,31.36,49.53
38756,51.0,12.65,41.9
38757,69.53,6.96,30.12
38758,53.81,5.04,114.58
38759,45.78,19.85,29.81
38760,42.09,3.13,28.23
38761,30.87,2.05,25.87
38762,48.7,23.1,33.92
38763,61.08,3.08,12.68
38764,37.79,18.22,34.07
38765,63.17,12.5,26.73
38766,46.69,10.78,119.01
38767,47.21,1.74,32.09
38768,52.8,15.27,23.29
38769,36.64,11.62,27.3
38770,52.32,19.7,23.36
38771,61.86,11.44,25.42
38772,63.24,2.45,38.29
38773,41.39,1.95,33.12
38774,64.4,16.06,16.42
38775,56.69,4.05,41.06
38776,30.1,9.58,29.41
38777,47.83,4.36,28.54
38778,52.9,4.39,13.71
38779,53.03,30.17,30.11
38780,40.0,4.59,33.88
38781,49.79,12.56,36.01
38782,50.19,23.02,27.26
38783,40.84,7.59,47.63
38784,45.64,12.27,45.86
38785,48.15,1.58,21.41
38786,40.39,7.78,111.33
38787,36.88,5.24,19.08
38788,43.15,1.35,27.05
38789,59.55,1.78,96.91
38790,53.42,6.29,35.66
38791,63.37,7.29,40.31
38792,44.61,10.0,32.08
38793,58.08,2.87,27.88
38794,50.99,11.95,32.73
38795,52.53,9.84,30.73
38796,28.78,13.06,41.99
38797,49.29,9.24,20.14
38798,39.72,5.75,16.72
38799,52.56,2.47,28.51
38800,52.35,5.79,25.75
38801,51.91,20.48,84.49
38802,51.76,3.06,48.7
38803,62.43,2.84,27.97
38804,44.61,11.73,32.96
38805,57.39,1.95,16.05
38806,40.25,23.55,28.15
38807,36.24,10.68,30.2
38808,58.19,5.77,103.05
38809,51.53,3.99,33.44
38810,49.88,5.51,45.04
38811,55.66,4.84,40.74
38812,48.45,6.5,18.27
38813,47.26,5.09,30.88
38814,55.85,3.72,31.22
38815,52.14,35.6,28.73
38816,53.81,13.77,25.14
38817,46.4,5.62,45.17
38818,43.63,2.43,40.67
38819,60.99,10.98,31.04
38820,48.38,11.79,24.24
38821,48.02,10.05,23.53
38822,48.48,10.41,24.16
38823,26.93,5.15,23.3
38824,26.3,9.05,34.15
38825,29.56,1.23,25.07
38826,49.18,15.49,32.3
38827,61.94,10.29,31.85
38828,58.66,8.96,13.87
38829,62.8,2.87,34.95
38830,48.84,2.12,25.46
38831,53.44,15.16,27.51
38832,49.42,9.28,28.55
38833,55.38,8.93,26.73
38834,57.27,17.48,32.27
38835,43.19,16.93,25.54
38836,49.59,2.52,43.34
38837,52.04,19.57,26.9
38838,54.03,11.29,40.04
38839,57.57,6.7,29.25
38840,63.09,6.11,84.16
38841,49.31,16.05,15.4
38842,54.39,13.53,37.48
38843,37.92,2.5,26.89
38844,59.44,9.27,15.51
38845,60.69,10.82,35.86
38846,34.43,4.21,22.04
38847,64.67,7.9,32.05
38848,57.01,7.51,35.96
38849,59.79,1.2,29.48
38850,52.16,21.53,27.21
38851,46.04,21.79,19.35
38852,48.87,3.42,31.59
38853,50.74,9.52,18.56
38854,67.17,24.29,24.33
38855,40.73,12.99,31.67
38856,59.53,11.25,46.0
38857,33.1,7.69,24.16
38858,61.14,8.19,36.8
38859,53.85,20.2,27.66
38860,58.29,3.47,22.68
38861,41.18,3.89,25.62
38862,41.08,20.73,45.88
38863,39.36,3.19,39.85
38864,47.49,3.29,29.65
38865,58.13,7.45,27.55
38866,53.67,24.74,97.69
38867,41.31,5.23,102.54
38868,48.35,9.18,27.56
38869,57.45,7.24,34.77
38870,65.04,5.75,27.37
38871,45.16,10.42,28.62
38872,32.61,2.53,35.16
38873,31.5,1.99,21.21
38874,60.39,4.45,31.38
38875,61.34,18.5,32.15
38876,52.75,8.73,14.59
38877,49.74,7.92,30.62
38878,58.21,2.49,43.6
38879,50.96,27.39,108.65
38880,55.67,7.3,22.47
38881,45.57,4.35,40.66
38882,43.22,6.67,87.72
38883,35.36,10.0,37.84
38884,46.35,8.3,103.19
38885,58.7,16.36,36.04
38886,36.14,6.07,31.05
38887,55.65,3.54,45.87
38888,37.25,5.76,116.31
38889,47.82,6.63,24.44
38890,44.12,10.24,28.16
38891,46.29,7.06,21.36
38892,64.42,1.48,26.8
38893,54.22,2.92,5.78
38894,62.18,2.39,16.91
38895,59.83,9.99,32.63
38896,31.88,11.23,23.62
38897,28.9,15.89,47.55
38898,42.0,6.02,36.1
38899,46.95,2.11,24.8
38900,41.14,29.54,24.36
38901,50.5,16.65,36.1
38902,53.69,30.4,22.1
38903,55.06,15.35,28.8
38904,65.03,5.43,34.25
38905,55.06,5.2,35.94
38906,52.17,1.49,26.33
38907,42.75,6.3,23.44
38908,57.56,31.87,28.0
38909,59.34,8.89,36.99
38910,56.99,22.12,22.64
38911,44.64,4.77,31.28
38912,48.34,22.95,30.3
38913,42.85,3.27,15.54
38914,46.56,6.59,26.22
38915,49.05,1.09,86.15
38916,37.51,14.05,106.9
38917,50.82,15.08,29.51
38918,71.17,6.67,30.39
38919,30.88,17.38,31.67
38920,38.86,19.02,34.95
38921,42.23,9.32,19.56
38922,71.06,9.15,91.59
38923,48.09,4.97,27.75
38924,43.79,42.07,30.01
38925,37.99,16.41,29.32
38926,45.82,14.83,31.34
38927,35.65,2.92,27.0
38928,41.66,9.25,38.04
38929,51.07,3.65,29.05
38930,51.32,23.67,33.58
38931,67.74,7.33,108.77
38932,72.05,13.37,24.48
38933,59.62,8.31,22.92
38934,45.36,6.65,17.81
38935,61.52,20.18,22.2
38936,53.8,1.46,20.5
38937,58.15,7.62,26.23
38938,35.3,2.85,17.29
38939,64.49,7.95,27.51
38940,40.9,2.18,33.85
38941,32.22,16.4,37.59
38942,44.39,3.29,80.56
38943,44.22,10.9,26.41
38944,31.77,4.32,31.16
38945,64.68,14.11,29.35
38946,47.49,27.25,28.09
38947,36.05,5.11,45.72
38948,51.41,5.45,30.49
38949,52.43,4.18,33.69
38950,60.16,7.64,26.85
38951,59.51,2.41,35.1
38952,58.56,20.31,38.96
38953,59.71,34.43,19.5
38954,56.08,17.7,37.19
38955,65.11,12.33,25.92
38956,55.84,10.91,24.86
38957,33.33,24.08,89.54
38958,39.03,14.19,31.25
38959,49.38,24.29,35.56
38960,60.02,4.16,100.43
38961,57.34,1.68,10.02
38962,64.34,4.79,15.34
38963,40.22,3.31,23.85
38964,51.73,6.41,41.68
38965,56.6,5.96,23.23
38966,44.78,4.62,31.06
38967,49.27,5.0,25.67
38968,43.18,2.4,38.91
38969,38.04,9.02,28.03
38970,38.97,42.78,31.79
38971,52.84,3.4,27.97
38972,46.03,2.06,22.18
38973,30.68,8.33,19.77
38974,49.62,8.64,40.23
38975,38.27,45.6,40.0
38976,48.13,5.56,34.01
38977,50.03,13.62,32.21
38978,32.67,22.76,33.62
38979,67.84,3.68,40.3
38980,59.1,8.72,18.63
38981,50.74,14.49,39.79
38982,51.3,7.53,20.17
38983,55.67,12.82,41.4
38984,58.5,21.02,103.45
38985,46.94,42.17,28.16
38986,54.7,16.14,37.5
38987,62.52,9.78,30.45
38988,58.77,2.07,41.63
38989,42.66,4.3,19.11
38990,50.47,4.29,27.37
38991,55.21,3.49,18.0
38992,40.81,5.49,34.44
38993,35.03,56.22,25.12
38994,53.8,47.96,27.08
38995,48.57,7.85,29.52
38996,50.96,7.58,31.78
38997,40.57,1.53,34.57
38998,56.15,22.65,26.57
38999,33.0,57.29,26.89
39000,42.54,4.19,35.23
39001,59.35,9.68,39.28
39002,33.72,15.55,16.82
39003,46.72,7.31,37.5
39004,34.91,8.45,31.25
39005,73.64,6.42,42.69
39006,53.39,30.91,23.72
39007,48.15,10.29,27.3
39008,43.64,4.49,24.36
39009,46.54,8.72,34.22
39010,35.19,8.11,11.16
39011,31.68,13.08,34.7
39012,51.2,3.11,26.66
39013,58.87,3.62,30.71
39014,53.89,3.41,26.88
39015,42.84,16.55,35.42
39016,49.6,17.14,24.22
39017,57.81,10.7,34.2
39018,45.6,2.35,44.62
39019,58.01,13.69,38.9
39020,50.13,1.08,29.85
39021,51.55,11.06,34.9
39022,67.34,9.48,33.52
39023,71.65,1.38,23.85
39024,54.36,2.27,30.76
39025,50.67,7.32,28.03
39026,70.85,4.33,16.41
39027,55.05,1.11,25.46
39028,57.0,1.59,23.29
39029,58.53,12.42,30.87
39030,49.05,5.19,39.98
39031,57.03,25.26,104.89
39032,65.67,2.82,46.26
39033,63.26,35.54,23.29
39034,47.55,10.97,28.85
39035,44.06,24.44,13.83
39036,55.07,1.99,42.3
39037,59.05,14.25,23.85
39038,32.7,23.93,24.35
39039,55.71,20.54,22.18
39040,50.99,8.32,35.26
39041,36.83,8.29,40.08
39042,52.6,6.1,20.38
39043,35.35,2.97,44.4
39044,47.63,17.47,18.32
39045,37.28,1.29,33.11
39046,56.53,16.06,93.17
39047,43.78,26.08,47.49
39048,47.18,24.38,26.84
39049,49.03,13.93,22.74
39050,45.13,1.47,32.26
39051,53.12,40.49,23.84
39052,42.0,20.44,34.4
39053,48.21,33.21,30.69
39054,43.25,6.93,22.23
39055,71.02,7.91,39.9
39056,59.06,10.58,31.88
39057,48.45,9.33,27.71
39058,48.98,2.2,27.36
39059,50.87,2.48,36.9
39060,44.83,2.92,24.38
39061,41.02,4.96,36.58
39062,52.65,7.21,35.55
39063,62.34,2.8,38.11
39064,55.27,10.84,29.04
39065,39.58,10.26,35.94
39066,53.28,6.32,16.51
39067,45.98,1.94,21.87
39068,54.62,12.84,20.94
39069,60.27,12.71,18.66
39070,44.16,1.69,31.51
39071,27.69,1.25,24.58
39072,35.43,16.92,24.6
39073,50.73,16.91,43.21
39074,49.32,2.91,34.14
39075,46.9,3.31,25.3
39076,44.78,1.38,103.48
39077,48.51,14.65,28.87
39078,50.38,9.69,27.21
39079,45.26,6.93,36.11
39080,38.74,14.79,21.39
39081,53.08,31.71,90.43
39082,47.2,2.05,23.23
39083,55.98,19.04,33.02
39084,52.64,14.36,87.69
39085,47.51,17.98,27.42
39086,56.61,1.13,20.19
39087,57.28,3.41,24.89
39088,39.96,8.21,23.51
39089,51.07,19.75,26.59
39090,56.96,2.8,36.31
39091,47.41,14.15,103.21
39092,40.82,17.01,32.68
39093,54.35,3.15,114.73
39094,57.28,4.43,24.95
39095,61.7,6.84,36.28
39096,42.45,1.45,34.5
39097,44.21,16.46,27.49
39098,51.94,5.87,20.6
39099,50.27,15.88,28.64
39100,59.17,9.28,27.3
39101,58.85,10.2,28.19
39102,55.35,12.34,32.45
39103,63.92,11.56,44.33
39104,59.32,2.78,35.34
39105,49.76,2.77,35.57
39106,48.84,17.02,34.25
39107,60.28,1.75,20.35
39108,25.44,2.72,31.53
39109,36.82,4.7,24.26
39110,40.61,10.84,21.15
39111,38.36,5.39,31.98
39112,49.36,14.53,11.69
39113,51.21,1.33,42.74
39114,59.54,23.51,27.72
