,Normal_Samples,Exponential_Samples,Bimodal_Samples
60486,35.45,18.44,25.27
60487,45.21,6.42,42.03
60488,49.53,4.64,22.19
60489,57.72,27.66,34.8
60490,55.22,3.53,23.77
60491,51.96,14.78,15.85
60492,50.74,11.29,39.07
60493,46.16,30.63,39.15
60494,35.59,20.72,25.51
60495,44.5,1.35,33.05
60496,50.85,7.86,19.13
60497,72.54,22.08,23.19
60498,41.43,31.14,93.75
60499,63.32,38.73,23.73
60500,45.88,21.29,37.84
60501,30.71,11.24,98.26
60502,42.33,20.25,28.62
60503,33.43,29.11,109.11
60504,46.24,12.84,30.06
60505,37.43,6.01,37.53
60506,40.2,3.31,29.83
60507,63.27,1.51,90.56
60508,65.01,4.01,43.56
60509,79.91,10.67,24.85
60510,50.62,6.15,33.03
60511,46.08,19.74,27.52
60512,45.78,1.01,36.01
60513,44.23,13.25,97.04
60514,33.25,19.32,17.21
60515,59.08,16.14,38.87
60516,37.58,5.3,10.93
60517,56.6,19.24,97.65
60518,46.5,21.2,43.5
60519,62.3,6.37,32.03
60520,42.06,20.75,34.34
60521,42.86,9.2,21.68
60522,54.33,12.56,40.11
60523,52.14,9.65,95.63
60524,48.15,7.94,32.97
60525,54.72,2.02,34.11
60526,43.54,7.16,91.69
60527,52.57,10.99,28.27
60528,67.92,3.45,26.74
60529,54.5,24.37,18.81
60530,45.47,17.51,24.45
60531,39.42,1.83,33.12
60532,61.94,9.61,28.1
60533,36.61,19.43,29.91
60534,21.5,33.42,31.5
60535,46.25,3.71,29.82
60536,29.67,13.04,28.52
60537,54.73,2.87,24.25
60538,50.11,22.46,56.77
60539,43.22,6.63,37.26
60540,29.61,23.77,24.59
60541,58.23,17.09,31.86
60542,49.81,5.87,30.54
60543,62.7,5.41,50.6
60544,46.49,4.34,19.52
60545,48.45,3.9,21.1
60546,56.59,17.71,26.23
60547,36.5,3.5,18.79
60548,53.31,5.22,100.66
60549,44.3,1.41,23.3
60550,48.92,12.62,39.36
60551,51.65,14.43,25.26
60552,45.06,1.63,109.68
60553,35.98,6.59,32.27
60554,43.22,6.19,34.09
60555,58.59,3.59,23.19
60556,30.55,7.51,84.68
60557,58.95,26.58,28.41
60558,59.21,7.91,30.48
60559,60.76,16.53,29.06
60560,49.35,6.6,29.2
60561,38.47,2.19,36.79
60562,64.72,16.01,40.61
60563,44.0,35.35,31.26
60564,55.15,4.72,39.35
60565,59.05,27.91,32.48
60566,59.19,5.85,18.95
60567,38.99,2.5,33.14
60568,56.2,1.22,40.35
60569,44.15,17.53,23.19
60570,47.46,17.2,14.98
60571,51.25,4.0,27.22
60572,52.1,2.84,28.13
60573,56.77,8.42,28.3
60574,57.45,15.1,20.55
60575,39.52,10.77,21.14
60576,36.89,5.1,35.91
60577,47.96,2.91,24.49
60578,30.83,8.08,37.46
60579,46.48,27.67,23.11
60580,50.89,10.28,21.48
60581,35.99,16.96,35.21
60582,62.29,3.02,23.97
60583,51.54,3.35,20.86
60584,53.87,14.59,23.19
60585,55.95,11.3,19.87
60586,46.22,4.83,33.59
60587,56.76,7.99,26.54
60588,32.58,3.32,35.54
60589,63.13,4.13,30.62
60590,59.33,55.09,117.23
60591,58.81,18.46,92.72
60592,39.97,5.51,32.84
60593,58.31,2.34,37.16
60594,59.3,3.38,43.85
60595,51.95,4.82,37.44
60596,36.77,7.18,30.24
60597,39.34,78.82,39.05
60598,57.01,8.62,28.42
60599,65.49,27.75,33.8
60600,40.85,27.65,49.15
60601,44.7,6.46,21.97
60602,63.09,5.79,37.89
60603,37.83,23.5,24.09
60604,32.44,7.18,35.22
60605,37.69,8.03,22.67
60606,40.33,11.59,49.46
60607,51.71,18.93,16.12
60608,51.22,2.2,47.61
60609,34.96,1.46,94.74
60610,54.53,2.89,105.34
60611,35.81,9.93,39.13
60612,63.13,8.37,45.39
60613,35.8,13.74,28.55
60614,61.74,4.46,16.59
60615,37.03,2.13,35.35
60616,61.67,1.18,31.7
60617,58.36,19.19,34.9
60618,43.83,26.31,46.21
60619,52.41,21.17,105.61
60620,58.65,9.36,22.78
60621,54.21,4.71,40.82
60622,42.74,16.36,42.12
60623,41.35,3.2,32.45
60624,48.7,1.7,32.75
60625,44.25,6.17,28.38
60626,53.59,3.28,31.69
60627,49.6,19.62,25.68
60628,55.8,7.75,34.56
60629,43.04,28.86,21.93
60630,69.4,12.11,25.32
60631,51.47,19.22,38.68
60632,59.66,5.22,33.73
60633,63.32,27.66,31.64
60634,52.63,1.09,27.16
60635,48.66,27.41,16.88
60636,52.7,16.84,27.18
60637,51.58,4.56,33.83
60638,48.92,33.03,37.59
60639,41.33,2.0,22.42
60640,49.37,1.79,33.1
60641,53.08,7.41,28.98
60642,45.55,8.77,32.44
60643,53.32,20.43,22.67
60644,56.69,4.92,27.12
60645,39.28,18.4,25.42
60646,55.54,5.78,21.43
60647,52.52,20.32,15.23
60648,52.79,3.58,35.62
60649,55.98,42.47,35.12
60650,48.04,11.85,81.71
60651,61.53,15.35,28.23
60652,53.12,5.09,30.43
60653,62.37,10.57,14.19
60654,50.61,10.81,34.18
60655,72.04,12.33,36.33
60656,57.92,7.01,30.39
60657,65.6,1.91,77.89
60658,47.1,1.64,29.39
60659,57.09,6.27,35.93
60660,56.17,7.19,20.22
60661,40.89,3.83,34.1
60662,51.16,30.9,34.03
60663,59.45,11.95,43.21
60664,60.83,3.06,38.83
60665,46.32,18.98,33.65
60666,37.13,9.77,28.18
60667,59.73,3.77,29.57
60668,53.33,11.6,49.11
60669,51.19,21.62,24.47
60670,63.31,12.87,24.66
60671,42.22,17.56,34.33
60672,66.66,8.55,32.72
60673,52.83,9.88,36.15
60674,46.74,3.56,98.66
60675,44.6,10.1,34.89
60676,45.12,27.37,29.44
60677,58.89,11.03,27.59
60678,47.12,21.28,39.77
60679,51.99,23.22,31.46
60680,27.97,39.66,31.4
60681,63.18,9.58,13.33
60682,35.28,4.06,35.06
60683,31.86,7.03,23.75
60684,51.49,8.57,39.42
60685,49.57,2.2,40.79
60686,61.99,3.85,34.05
60687,52.31,1.17,38.13
60688,57.49,9.46,35.78
60689,47.2,22.21,28.75
60690,58.78,7.46,44.32
60691,55.79,17.19,26.39
60692,20.61,2.42,103.64
60693,52.12,37.98,38.28
60694,33.95,12.24,36.84
60695,50.65,5.09,49.69
60696,45.46,47.82,15.13
60697,53.91,10.43,39.08
60698,65.03,15.46,21.85
60699,57.36,3.33,30.91
60700,54.66,5.92,28.29
60701,64.29,7.82,29.92
60702,33.65,10.1,26.62
60703,55.49,5.04,101.5
60704,48.8,16.36,36.31
60705,51.73,1.07,30.81
60706,33.04,11.65,29.73
60707,62.15,6.8,36.23
60708,61.93,16.3,13.0
60709,70.16,3.18,37.87
60710,57.14,3.82,25.67
60711,47.29,9.29,42.69
60712,50.1,15.98,42.32
60713,45.16,2.42,22.08
60714,57.41,12.54,35.74
60715,45.93,9.49,28.84
60716,64.55,2.11,37.76
60717,55.82,16.17,23.86
60718,43.28,9.58,24.15
60719,39.21,6.56,94.5
60720,50.8,18.46,23.91
60721,58.46,2.72,17.06
60722,36.16,33.46,40.76
60723,41.1,14.21,32.43
60724,57.4,1.17,43.13
60725,62.03,5.67,24.4
60726,49.79,5.6,36.68
60727,61.72,12.88,25.73
60728,24.24,13.16,39.41
60729,39.54,18.5,28.77
60730,45.9,4.24,28.78
60731,52.2,9.56,19.32
60732,42.05,7.41,32.37
60733,38.11,5.37,30.73
60734,59.67,1.73,25.71
60735,60.44,5.55,29.81
60736,59.71,35.18,22.32
60737,36.5,11.73,38.78
60738,42.22,10.01,31.29
60739,42.83,21.38,32.36
60740,60.0,3.15,21.08
60741,40.51,40.42,97.22
60742,47.14,27.64,36.95
60743,54.23,6.27,34.49
60744,63.94,28.46,39.48
60745,52.87,2.52,17.84
60746,25.95,13.56,32.59
60747,45.14,21.87,28.87
60748,41.5,4.72,33.17
60749,43.22,12.08,35.01
60750,69.95,19.38,38.93
60751,46.35,34.26,43.64
60752,53.62,1.04,24.55
60753,48.05,14.2,112.95
60754,33.44,47.69,41.17
60755,43.17,18.3,24.98
60756,55.41,21.52,111.5
60757,44.29,5.62,33.97
60758,59.71,4.16,28.41
60759,52.88,28.15,32.98
60760,36.94,3.9,36.27
60761,32.4,10.77,33.52
60762,57.55,9.28,92.39
60763,59.25,1.1,39.7
60764,46.25,3.41,40.03
60765,53.65,23.11,38.94
60766,40.78,3.49,51.18
60767,56.87,12.48,35.58
60768,50.77,2.11,24.11
60769,49.28,24.51,30.07
60770,53.86,10.8,34.2
60771,48.94,11.55,52.34
60772,41.72,11.57,33.11
60773,32.89,3.84,34.41
60774,32.69,3.45,22.31
60775,65.93,14.09,88.81
60776,66.14,7.91,32.39
60777,43.18,16.09,21.79
60778,51.24,15.9,23.39
60779,57.37,5.78,43.8
60780,49.2,1.43,33.48
60781,40.2,38.56,20.13
60782,60.64,4.59,97.04
60783,66.93,9.29,35.43
60784,60.71,2.26,30.73
60785,46.93,27.77,29.57
60786,51.12,1.48,25.52
60787,46.59,18.41,32.25
60788,60.7,30.35,7.4
60789,56.14,13.87,39.72
60790,48.6,8.8,20.44
60791,51.6,5.54,20.6
60792,52.81,1.24,21.68
60793,43.79,28.4,99.88
60794,39.87,53.92,26.9
60795,45.35,3.15,47.23
60796,56.43,4.39,28.93
60797,31.75,7.74,18.87
60798,52.51,4.83,25.63
60799,50.82,19.81,30.76
60800,41.17,5.06,37.1
60801,44.28,10.67,34.96
60802,45.56,2.08,45.0
60803,61.44,1.89,35.05
60804,51.18,3.25,27.78
60805,31.6,1.07,30.72
60806,52.43,9.01,38.74
60807,38.12,12.27,41.82
60808,52.36,26.45,29.8
60809,54.37,4.36,24.6
60810,56.38,19.69,30.74
60811,36.63,1.47,32.4
60812,56.94,15.19,26.7
60813,30.38,22.42,26.06
60814,40.18,2.57,22.29
60815,48.7,10.09,48.67
60816,52.79,5.45,25.49
60817,54.8,10.43,33.79
60818,64.32,5.73,22.15
60819,52.3,7.21,21.01
60820,54.76,21.11,24.61
60821,56.16,16.35,25.79
60822,50.28,1.65,34.91
60823,56.56,13.59,34.9
60824,58.53,1.16,27.51
60825,65.45,7.32,30.2
60826,42.85,1.74,21.16
60827,62.92,2.33,24.87
60828,51.2,39.29,32.87
60829,53.8,4.48,35.76
60830,61.85,18.92,28.47
60831,50.15,10.16,34.68
60832,74.65,10.28,38.92
60833,48.63,10.45,110.15
60834,61.61,10.28,38.18
60835,59.51,8.91,36.5
60836,53.51,1.27,34.58
60837,50.88,5.03,27.84
60838,62.49,17.0,24.41
60839,43.76,15.85,88.66
60840,46.69,13.2,101.92
60841,48.19,7.91,109.51
60842,46.31,9.76,47.11
60843,54.14,5.33,19.55
60844,54.18,1.69,25.59
60845,43.01,5.33,46.2
60846,36.81,6.56,49.07
60847,68.49,6.47,33.35
60848,52.09,5.69,32.26
60849,40.61,1.75,36.02
60850,49.18,7.89,34.64
60851,29.59,41.64,40.47
60852,61.94,23.51,25.54
60853,43.35,17.4,41.24
60854,47.27,3.57,36.64
60855,60.67,9.11,42.67
60856,45.72,19.76,105.08
60857,56.2,23.77,28.5
60858,50.72,6.93,29.49
60859,33.38,13.12,30.52
60860,37.74,1.73,33.27
60861,66.4,3.59,24.51
60862,50.19,35.54,24.72
60863,57.33,13.21,30.57
60864,51.74,1.54,18.4
60865,29.23,6.7,18.91
60866,41.77,7.59,30.25
60867,32.05,8.2,25.86
60868,55.91,10.69,102.44
60869,48.45,4.39,98.89
60870,36.99,2.01,20.56
60871,44.66,13.53,39.27
60872,39.41,8.92,29.15
60873,47.56,5.41,22.69
60874,48.93,15.51,23.93
60875,53.06,3.17,25.23
60876,72.3,4.4,22.45
60877,42.87,11.32,23.1
60878,59.51,10.11,32.75
60879,40.48,4.61,20.96
60880,38.69,4.41,21.21
60881,47.44,3.08,24.48
60882,52.11,6.32,23.54
60883,40.29,2.99,28.65
60884,38.42,9.16,17.2
60885,56.61,4.7,38.79
60886,58.29,12.19,13.38
60887,56.26,3.29,22.73
60888,66.1,9.56,26.16
60889,38.34,42.9,28.07
60890,60.03,4.44,32.81
60891,60.58,15.4,21.81
60892,70.67,4.6,36.08
60893,60.88,5.31,93.57
60894,53.37,5.33,32.35
60895,50.77,16.81,42.83
60896,48.19,14.27,56.27
60897,40.68,3.77,40.25
60898,57.49,8.52,30.57
60899,44.77,2.59,31.98
60900,60.67,6.64,32.06
60901,37.66,1.46,32.6
60902,52.93,3.33,33.28
60903,54.57,12.14,31.79
60904,62.79,4.45,27.94
60905,43.17,5.05,97.42
60906,41.48,12.52,28.38
60907,44.13,32.55,33.22
60908,40.5,11.0,34.71
60909,37.32,14.25,40.27
60910,48.45,26.28,108.14
60911,53.63,1.49,31.56
60912,48.79,12.39,11.9
60913,43.94,8.97,24.5
60914,56.67,2.76,29.85
60915,53.1,2.52,31.89
60916,43.93,28.58,14.42
60917,57.45,10.36,46.48
60918,54.21,6.09,32.49
60919,48.04,4.08,39.49
60920,53.15,13.06,98.32
60921,35.7,1.33,25.99
60922,57.19,2.42,29.69
60923,47.52,7.81,34.17
60924,34.64,36.69,38.92
60925,56.79,8.62,27.4
60926,38.73,20.37,26.81
60927,58.37,6.77,31.41
60928,45.4,2.48,35.36
60929,48.58,2.4,36.58
60930,43.97,23.36,21.59
60931,69.69,8.79,29.82
60932,38.87,13.16,26.33
60933,57.68,4.07,40.31
60934,46.64,24.19,27.48
60935,55.06,2.63,38.06
60936,37.84,4.08,22.17
60937,45.95,12.08,26.75
60938,56.69,10.23,23.21
60939,49.49,1.42,29.84
60940,56.45,1.4,20.64
60941,44.6,3.19,39.41
60942,57.83,4.06,38.63
60943,57.73,10.9,32.98
60944,48.25,14.39,23.58
60945,46.56,5.41,22.98
60946,43.92,11.16,32.99
60947,61.53,5.91,29.82
60948,55.82,10.88,20.22
60949,45.21,3.15,31.18
60950,44.66,3.96,37.28
60951,52.49,13.38,14.82
60952,56.92,19.02,22.19
60953,20.63,7.35,99.27
60954,37.52,44.32,31.6
60955,47.59,5.15,9.53
60956,49.83,5.82,29.27
60957,52.41,3.03,15.34
60958,44.56,10.05,27.43
60959,67.16,1.54,22.62
60960,58.5,19.04,23.32
60961,42.24,1.53,35.28
60962,43.33,3.88,28.09
60963,50.56,13.75,41.34
60964,43.03,8.76,21.49
60965,63.47,7.2,21.9
60966,51.59,12.73,29.98
60967,38.87,2.19,26.75
60968,63.06,2.53,98.8
60969,24.24,4.94,96.98
60970,47.26,16.29,33.44
60971,45.11,3.02,31.43
60972,47.55,12.51,24.57
60973,45.0,1.17,96.59
60974,48.69,8.01,36.26
60975,28.02,11.25,27.86
60976,50.41,2.92,32.22
60977,48.03,7.59,45.64
60978,63.76,16.06,32.46
60979,47.89,1.43,25.61
60980,56.45,21.81,37.82
60981,44.43,3.0,13.34
60982,44.28,10.2,42.22
60983,61.09,14.34,15.94
60984,34.25,1.36,25.55
60985,54.92,5.91,15.81
60986,54.9,8.33,19.67
60987,42.63,9.94,22.32
60988,64.95,8.38,33.18
60989,46.06,3.38,27.21
60990,50.31,26.07,21.05
60991,49.3,34.51,41.16
60992,48.55,7.57,17.29
60993,48.08,2.75,31.61
60994,43.94,36.68,34.61
60995,46.57,1.74,28.01
60996,39.08,4.74,31.74
60997,48.09,2.38,26.81
60998,54.95,10.7,30.97
60999,52.22,3.68,21.93
61000,60.72,4.9,32.27
61001,49.04,32.44,34.7
61002,30.31,5.14,25.65
61003,39.11,10.82,24.24
61004,40.25,13.43,38.17
61005,35.95,4.75,117.55
61006,49.66,6.91,30.19
61007,64.29,3.51,35.45
61008,54.52,8.42,33.05
61009,55.05,6.8,119.4
61010,51.5,14.68,102.57
61011,35.68,4.71,24.0
61012,53.45,18.11,30.59
61013,66.32,15.23,15.86
61014,54.37,3.41,35.1
61015,47.68,19.54,24.74
61016,58.13,17.91,23.02
61017,44.52,4.16,90.01
61018,42.9,20.93,18.75
61019,37.09,19.54,38.23
61020,55.68,6.81,27.93
61021,51.26,17.71,98.82
61022,50.21,10.31,26.74
61023,59.6,16.12,30.34
61024,42.57,18.39,23.84
61025,41.21,3.08,27.5
61026,61.1,4.88,35.27
61027,56.42,10.88,25.6
61028,43.28,9.63,102.37
61029,36.64,2.56,103.07
61030,51.2,32.79,31.72
61031,50.42,5.54,35.06
61032,63.49,9.53,29.07
61033,35.68,9.46,38.78
61034,44.6,13.72,27.99
61035,73.47,14.68,30.25
61036,73.2,6.42,37.59
61037,50.16,3.64,112.0
61038,40.12,12.72,36.1
61039,63.41,19.76,21.29
61040,46.56,11.98,10.23
61041,34.45,6.27,29.43
61042,56.52,33.03,37.92
61043,38.34,3.99,103.06
61044,52.04,3.05,16.02
61045,51.19,1.59,39.75
61046,52.56,6.01,37.12
61047,60.02,4.55,101.6
61048,70.22,4.42,17.02
61049,55.74,11.37,102.38
61050,61.39,3.73,37.45
61051,39.58,3.16,23.49
61052,53.38,6.13,26.25
61053,65.29,10.04,33.27
61054,66.13,10.26,28.71
61055,42.29,7.63,36.31
61056,64.27,5.83,38.87
61057,33.15,9.91,18.71
61058,56.07,2.6,16.03
61059,68.06,5.18,33.29
61060,51.64,10.89,25.16
61061,54.88,4.28,22.37
61062,50.21,9.59,37.87
61063,45.09,4.28,29.03
61064,49.27,13.36,21.69
61065,50.48,3.75,30.95
61066,41.63,3.14,47.1
61067,53.35,2.27,30.84
61068,40.92,20.85,36.42
61069,41.76,20.33,22.14
61070,43.29,1.94,38.75
61071,61.87,8.05,31.1
61072,45.03,7.36,21.18
61073,25.7,1.47,101.12
61074,52.23,15.66,43.04
61075,33.7,9.16,28.59
61076,54.45,3.46,39.7
61077,32.39,9.28,14.57
61078,55.78,1.1,8.2
61079,45.97,13.15,35.48
61080,40.21,7.49,49.23
61081,54.05,14.37,39.59
61082,60.38,1.28,33.92
61083,36.96,6.5,36.47
61084,46.69,8.93,27.29
61085,41.63,33.21,24.02
61086,46.89,4.54,30.21
61087,51.7,5.32,26.27
61088,48.55,48.34,38.58
61089,50.58,2.82,36.29
61090,43.85,1.63,27.58
61091,63.87,3.85,99.22
61092,49.77,2.87,15.69
61093,21.67,3.63,97.67
61094,40.77,9.79,89.11
61095,43.0,5.31,38.54
61096,56.68,2.08,34.29
61097,60.87,2.3,45.94
61098,45.82,22.18,29.52
61099,67.87,1.26,85.29
61100,56.18,15.42,47.18
61101,62.0,44.75,39.02
61102,51.42,1.21,27.49
61103,55.8,7.39,28.01
61104,42.3,9.25,31.95
61105,34.61,2.15,30.41
61106,48.91,10.27,26.33
61107,47.43,9.97,33.54
61108,42.72,71.04,28.06
61109,51.01,5.56,26.36
61110,58.88,6.8,31.03
61111,58.21,14.03,27.87
61112,62.22,2.01,109.13
61113,37.41,49.45,32.63
61114,46.84,10.74,18.86
61115,49.31,3.36,37.31
61116,31.89,18.23,27.59
61117,37.64,2.37,24.9
61118,63.68,7.2,25.66
61119,54.32,2.99,28.89
61120,51.3,1.16,111.13
61121,58.63,29.68,48.48
61122,44.68,9.33,30.18
61123,71.69,4.46,31.23
61124,62.66,1.85,29.85
61125,52.01,4.82,38.57
61126,47.55,13.47,27.44
61127,49.01,15.71,28.53
61128,57.88,24.65,22.56
61129,72.56,2.58,32.34
61130,34.27,31.1,26.49
61131,47.14,8.62,31.41
61132,56.16,2.1,31.35
61133,59.29,27.18,36.46
61134,52.26,15.92,20.5
61135,51.0,4.35,25.16
61136,50.55,1.5,33.71
61137,52.03,4.34,87.35
61138,54.27,8.3,29.55
61139,47.78,24.71,25.9
61140,50.97,2.62,23.02
61141,46.03,4.22,31.28
61142,45.96,11.67,28.65
61143,61.26,1.98,19.4
61144,52.14,11.27,27.15
61145,62.39,13.61,38.65
61146,63.19,47.33,13.3
61147,48.57,8.54,30.31
61148,61.93,1.68,100.26
61149,43.55,7.36,31.17
61150,63.86,26.0,28.34
61151,57.95,4.07,31.1
61152,61.72,3.35,21.21
61153,38.76,11.53,101.73
61154,58.99,3.52,29.55
61155,16.01,7.47,21.56
61156,38.73,6.47,32.13
61157,23.67,5.5,42.07
61158,52.65,6.31,21.28
61159,47.52,1.23,39.82
61160,51.11,5.6,29.87
61161,42.94,5.99,22.87
61162,61.85,27.17,37.09
61163,49.98,4.93,37.36
61164,42.66,1.76,22.99
61165,54.33,5.1,35.74
61166,38.37,8.55,28.76
61167,61.87,2.71,30.44
61168,34.55,9.94,28.64
61169,48.7,6.87,33.37
61170,58.31,10.63,20.55
61171,44.52,4.21,40.39
61172,38.62,4.56,21.08
61173,51.81,2.66,37.88
61174,61.02,4.89,21.03
61175,47.56,1.27,32.58
61176,31.11,1.52,25.25
61177,39.94,8.57,43.39
61178,47.72,6.65,37.25
61179,33.12,12.52,40.76
61180,50.29,8.69,35.99
61181,33.37,38.7,36.29
61182,41.87,32.91,25.21
61183,47.49,26.74,24.28
61184,47.41,2.78,28.35
61185,33.98,18.64,30.68
61186,50.96,14.06,110.17
61187,52.6,1.7,21.38
61188,38.95,12.28,12.4
61189,45.32,2.63,23.77
61190,50.46,8.52,27.91
61191,61.32,4.45,106.97
61192,43.91,6.7,14.77
61193,35.0,8.59,23.74
61194,46.91,5.22,36.35
61195,63.46,8.65,32.55
61196,31.25,15.78,14.1
61197,57.78,6.35,30.33
61198,40.76,15.22,34.71
61199,59.15,9.55,35.97
61200,60.97,46.75,27.74
61201,42.53,5.07,30.88
61202,39.41,2.55,20.29
61203,57.2,24.57,29.93
61204,48.5,16.52,33.97
61205,63.28,15.12,32.05
61206,48.86,2.18,33.48
61207,64.55,13.32,35.62
61208,55.84,5.41,19.1
61209,54.78,12.32,97.17
61210,54.32,19.46,19.91
61211,32.35,25.45,17.56
61212,67.18,1.93,44.03
61213,59.65,1.18,37.31
61214,63.94,1.15,33.31
61215,53.51,27.66,30.28
61216,47.68,5.98,26.61
61217,55.89,10.65,29.04
61218,47.91,13.23,21.51
61219,56.23,18.24,16.83
61220,37.0,5.09,30.34
61221,53.83,2.79,21.58
61222,49.48,19.48,27.75
61223,56.93,14.75,25.21
61224,59.22,2.4,26.83
61225,42.99,8.82,43.9
61226,45.1,1.07,35.64
61227,54.63,1.34,29.54
61228,54.3,6.49,26.19
61229,31.31,1.21,21.49
61230,47.1,8.69,25.93
61231,30.4,14.84,33.56
61232,55.63,39.13,31.19
61233,44.14,13.49,27.51
61234,41.86,13.96,20.79
61235,44.83,10.58,15.74
61236,43.52,14.78,47.41
61237,45.36,45.0,22.61
61238,41.87,10.91,25.48
61239,50.03,28.55,35.37
61240,61.32,11.52,25.63
61241,32.53,5.94,102.92
61242,53.34,1.06,20.28
61243,52.81,9.22,79.98
61244,64.71,30.47,14.18
61245,46.5,13.77,21.24
61246,65.69,6.96,23.04
61247,72.33,36.3,47.94
61248,62.24,6.76,21.2
61249,44.62,2.7,23.06
61250,26.15,3.67,32.55
61251,46.84,31.72,109.77
61252,56.8,37.95,27.83
61253,52.93,11.98,30.61
61254,57.19,10.23,18.11
61255,49.51,4.08,35.84
61256,70.73,13.4,30.71
61257,41.24,12.32,103.53
61258,62.25,4.98,38.92
61259,82.68,24.19,45.19
61260,56.14,4.97,34.5
61261,67.57,16.94,43.02
61262,46.67,1.66,42.16
61263,61.94,5.95,21.06
61264,54.51,3.82,26.71
61265,41.63,4.67,15.42
61266,35.8,3.58,43.13
61267,76.76,1.13,119.91
61268,34.3,1.9,30.83
61269,44.4,26.77,26.95
61270,42.05,13.46,46.5
61271,74.17,5.47,95.82
61272,49.07,4.68,30.64
61273,57.92,11.32,31.74
61274,39.43,3.05,32.91
61275,45.47,3.6,102.61
61276,51.6,3.35,33.41
61277,33.05,6.39,35.81
61278,54.13,5.09,22.6
61279,32.85,4.37,23.81
61280,34.92,19.37,27.32
61281,49.06,1.53,27.31
61282,47.11,21.49,44.54
61283,54.06,5.63,105.48
61284,49.22,1.36,34.68
61285,41.71,16.05,14.73
61286,49.27,55.86,30.97
61287,47.77,5.69,29.76
61288,34.43,1.53,26.86
61289,47.22,10.52,28.02
61290,60.03,3.26,39.61
61291,44.81,42.69,25.14
61292,59.64,1.67,39.45
61293,38.33,9.14,27.41
61294,45.47,11.81,36.03
61295,57.94,12.68,23.63
61296,42.24,12.83,18.1
61297,44.11,13.03,38.01
61298,39.23,26.23,20.59
61299,58.81,6.95,33.19
61300,49.22,1.21,97.61
61301,60.37,7.62,35.18
61302,53.06,25.94,40.77
61303,62.24,27.15,32.47
61304,31.58,7.14,43.91
61305,57.01,15.25,22.59
61306,44.01,18.3,98.43
61307,51.38,20.29,20.36
61308,33.88,10.62,30.73
61309,60.35,2.13,13.55
61310,45.98,22.1,25.31
61311,68.94,21.07,24.99
61312,35.99,6.46,28.33
61313,38.62,20.57,34.87
61314,62.39,4.87,32.55
61315,45.18,3.33,28.25
61316,49.71,11.11,27.29
61317,48.36,24.19,28.62
61318,48.81,6.73,18.76
61319,49.42,6.65,34.65
61320,52.13,21.91,16.73
61321,53.99,8.64,34.56
61322,56.2,8.58,34.43
61323,66.06,8.54,28.6
61324,54.31,1.58,32.29
61325,68.62,5.36,32.57
61326,55.97,3.1,34.52
61327,50.93,4.9,23.46
61328,50.84,38.03,33.88
61329,38.98,27.9,31.71
61330,40.48,1.59,27.13
61331,67.85,24.58,24.25
61332,68.38,15.42,24.09
61333,57.62,36.08,29.5
61334,37.43,8.97,24.29
61335,39.06,5.37,28.93
61336,58.88,1.66,23.56
61337,61.48,4.98,31.22
61338,54.74,3.67,33.87
61339,32.16,3.82,27.17
61340,45.77,15.92,104.37
61341,57.62,2.89,107.81
61342,49.95,9.43,35.83
61343,52.91,4.01,37.14
61344,45.14,7.58,18.48
61345,54.62,3.96,115.7
61346,62.83,4.68,25.34
61347,56.13,18.97,20.88
61348,55.06,21.43,27.24
61349,43.02,5.32,27.09
61350,57.43,1.11,28.76
61351,41.46,1.82,21.62
61352,64.75,1.81,43.03
61353,62.84,1.83,33.85
61354,33.54,9.02,44.75
61355,51.7,11.14,35.2
61356,58.55,9.46,20.24
61357,44.42,6.23,30.96
61358,34.48,20.39,26.77
61359,45.53,15.86,16.81
61360,60.14,5.5,27.34
61361,43.31,19.49,48.33
61362,65.41,13.15,31.66
61363,66.51,5.76,30.45
61364,61.28,5.95,28.04
61365,55.46,5.67,86.45
61366,52.15,6.42,50.0
61367,54.66,5.24,102.21
61368,39.97,7.37,26.95
61369,47.65,41.87,18.12
61370,53.24,32.47,34.9
61371,45.1,2.81,22.68
61372,54.03,16.48,36.2
61373,46.73,3.57,34.88
61374,73.57,23.42,27.89
61375,45.23,12.92,26.79
61376,45.23,15.11,30.64
61377,45.09,8.73,27.19
61378,57.2,30.68,27.95
61379,50.29,2.99,19.93
61380,48.77,10.24,21.29
61381,30.43,13.12,26.96
61382,38.65,6.06,25.39
61383,47.18,19.77,29.25
61384,64.36,4.04,25.56
61385,56.28,17.97,24.71
61386,56.14,8.03,18.13
61387,53.21,16.76,21.65
61388,47.53,1.0,86.87
61389,30.65,8.73,26.68
61390,58.53,5.55,27.22
61391,31.32,2.62,34.95
61392,34.46,4.61,22.79
61393,78.22,1.15,35.56
61394,50.98,30.68,27.47
61395,47.08,1.56,13.52
61396,43.3,4.05,22.11
61397,61.56,2.3,36.25
61398,60.57,26.67,12.57
61399,32.21,8.74,19.95
61400,54.92,20.33,33.13
61401,41.33,13.82,18.65
61402,63.08,8.48,20.75
61403,48.32,22.98,44.04
61404,69.89,16.6,28.78
61405,64.46,11.17,37.45
61406,68.3,5.8,32.13
61407,62.66,13.36,20.56
61408,42.09,23.3,34.85
61409,40.26,12.28,38.11
61410,42.92,76.06,37.26
61411,50.45,13.21,23.28
61412,65.17,5.18,38.76
61413,51.31,15.42,38.61
61414,61.48,2.58,33.26
61415,56.64,7.76,27.06
61416,50.54,19.7,36.53
